PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title patch,Title patch status,Title length,No. of titles,Is indexable page
21,https://createmy-qr.com/nl/google-forms-gratis-qr-code-generator-online,"Google-formulieren QR-codegenerator - gratis en aangepast | CreateMy-QR
Google-formulieren - Gratis QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
66",2,true
21,https://createmy-qr.com/ar/hlt-lstkhdm,"مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | حالات الاستخدام
types.usecases QR Code Generator - مجاني ومخصص | CreateMy-QR
حالات الاستخدام | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
60
29",3,true
21,https://createmy-qr.com/ro/instrumente-de-comparare,"Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | Instrumente de comparare
types.compare QR Code Generator - Gratuit și personalizat | CreateMy-QR
Instrumente de comparare | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"90
71
38",3,true
21,https://createmy-qr.com/cs/skener-carovych-kodu-zdarma-online-generator-qr-kodu,"Bezplatný skener čárových kódů online – skenování UPC a EAN
Skener čárových kódů generátor QR kódu – zdarma a na míru | CreateMy-QR
Skener čárových kódů - Zdarma Online Generátor QR Kódů - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
71
68",3,true
21,https://createmy-qr.com/el/google-review-dorean-dimioyrgia-qr-code-online,"Αναθεώρηση Google QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Αναθεώρηση Google - Δωρεάν Δημιουργία QR Code Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
66",2,true
21,https://createmy-qr.com/ru/sravnit-instrumenty,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | Сравнить инструменты
types.compare Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Сравнить инструменты | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
75
34",3,true
21,https://createmy-qr.com/pl/darmowy-generator-kodow-qr-online,"Darmowy generator kodów kreskowych online — twórz kody kreskowe 1D
Generator kodów QR types.barcode — bezpłatny i niestandardowy | CreateMy-QR
barcode - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
75
57",3,true
21,https://createmy-qr.com/fr/url-link-generateur-de-code-qr-gratuit-en-ligne,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | CreateMy-QR
Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup)",text/html; charset=utf-8,false,200,0,0,,,"78
64",2,true
21,https://createmy-qr.com/it/facebook-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Facebook - Gratuito e personalizzato | CreateMy-QR
Facebook - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
62",2,true
21,https://createmy-qr.com/ms/100-harga-percuma,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | 100% Harga Percuma
Penjana Kod QR types.pricing - Percuma & Tersuai | CreateMy-QR
100% Harga Percuma | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
62
32",3,true
21,https://createmy-qr.com/fi/viivakoodinlukija-ilmainen-qr-koodigeneraattori-netissa,"Ilmainen viivakoodilukija verkossa - Skannaa UPC & EAN
Viivakoodinlukija QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Viivakoodinlukija - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"54
77
71",3,true
21,https://createmy-qr.com/de/discord-kostenloser-qr-code-generator-online,"Zwietracht QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Zwietracht - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
63",2,true
21,https://createmy-qr.com/ms/seni-bina-keselamatan,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Seni Bina Keselamatan
Penjana Kod QR types.security - Percuma & Tersuai | CreateMy-QR
Seni Bina Keselamatan | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
63
35",3,true
21,https://createmy-qr.com/de/tiktok-kostenloser-qr-code-generator-online,"TikTok QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
TikTok - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
59",2,true
21,https://createmy-qr.com/ms/mengenai-kami,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Mengenai Kami
Penjana Kod QR types.about - Percuma & Tersuai | CreateMy-QR
Mengenai Kami | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
60
27",3,true
21,https://createmy-qr.com/pt/telegram-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Telegrama - gratuito e personalizado | CreateMy-QR
Telegrama - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
60",2,true
21,https://createmy-qr.com/ro/cazuri-de-utilizare,"Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | Cazuri de utilizare
types.usecases QR Code Generator - Gratuit și personalizat | CreateMy-QR
Cazuri de utilizare | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
72
33",3,true
21,https://createmy-qr.com/pt/comparar-ferramentas,"Gerador de Código QR Grátis Online - CreateMy-QR (No Signup) | Comparar ferramentas
Gerador de código QR types.compare - gratuito e personalizado | CreateMy-QR
Comparar ferramentas | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"83
75
34",3,true
21,https://createmy-qr.com/de/email-kostenloser-qr-code-generator-online,"E-Mail QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
E-Mail - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
59",2,true
21,https://createmy-qr.com/it/paypal-generatore-di-codici-qr-gratis-online,"Generatore di codici QR PayPal - Gratuito e personalizzato | CreateMy-QR
PayPal - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
60",2,true
21,https://createmy-qr.com/es/amazon-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Amazonas: gratuito y personalizado | CreateMy-QR
Amazonas - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
62",2,true
21,https://createmy-qr.com/it/informativa-sulla-privacy,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Informativa sulla privacy
Generatore di codici QR types.privacy - Gratuito e personalizzato | CreateMy-QR
Informativa sulla privacy | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"91
79
39",3,true
21,https://createmy-qr.com/pl/obslugiwane-jezyki,"Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | Obsługiwane języki
Generator kodów QR types.languages — bezpłatny i niestandardowy | CreateMy-QR
Obsługiwane języki | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
77
32",3,true
21,https://createmy-qr.com/ru/telegram-besplatnyy-generator-qr-kodov-onlayn,"Телеграмма Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Телеграмма - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
63",2,true
21,https://createmy-qr.com/es/instagram-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Instagram: gratuito y personalizado | CreateMy-QR
Instagram - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
63",2,true
21,https://createmy-qr.com/es/x-twitter-generador-de-codigos-qr-gratis-online,"Generador de códigos QR X (Twitter): gratuito y personalizado | CreateMy-QR
X (Twitter) - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
65",2,true
21,https://createmy-qr.com/id/ketentuan-layanan,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Ketentuan Layanan
types.terms Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Ketentuan Layanan | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
59
31",3,true
21,https://createmy-qr.com/uk/facebook-bezkoshtovniy-generator-qr-kodiv-onlayn,"Генератор QR-коду Facebook – безкоштовний і користувацький | CreateMy-QR
Facebook - Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
63",2,true
21,https://createmy-qr.com/ms/bandingkan-alat,"Penjana Kod QR Percuma Dalam Talian - CreateMy-QR (No Signup) | Bandingkan Alat
Penjana Kod QR types.compare - Percuma & Tersuai | CreateMy-QR
Bandingkan Alat | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
62
29",3,true
21,https://createmy-qr.com/no/vilkar-for-bruk,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Vilkår for bruk
types.terms QR Code Generator - Gratis og tilpasset | CreateMy-QR
Vilkår for bruk | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
65
29",3,true
21,https://createmy-qr.com/it/google-forms-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Moduli Google - Gratuito e personalizzato | CreateMy-QR
Moduli Google - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
67",2,true
21,https://createmy-qr.com/de/tools-vergleichen,"Kostenloser QR-Code Generator Online - CreateMy-QR (No Signup) | Tools vergleichen
types.compare QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Tools vergleichen | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
79
31",3,true
21,https://createmy-qr.com/el/ypostirizomenes-glosses,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Υποστηριζόμενες γλώσσες
types.languages QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Υποστηριζόμενες γλώσσες | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
72
37",3,true
21,https://createmy-qr.com/hu/tamogatott-nyelvek,"Ingyenes Online QR-kód Generátor - CreateMy-QR (No Signup) | Támogatott nyelvek
types.languages QR-kód generátor - ingyenes és egyedi | CreateMy-QR
Támogatott nyelvek | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
67
32",3,true
21,https://createmy-qr.com/es/generador-de-codigos-qr-gratis-online,"Generador de códigos de barras gratuito en línea: cree códigos de barras 1D
Generador de códigos QR types.barcode: gratuito y personalizado | CreateMy-QR
barcode - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
77
61",3,true
21,https://createmy-qr.com/it/evento-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Evento - Gratuito e personalizzato | CreateMy-QR
Evento - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
60",2,true
21,https://createmy-qr.com/it/video-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Video - Gratuito e personalizzato | CreateMy-QR
Video - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
59",2,true
21,https://createmy-qr.com/fi/google-forms-ilmainen-qr-koodigeneraattori-netissa,"Google Forms QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Google Forms - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
66",2,true
21,https://createmy-qr.com/es/email-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Correo electrónico: gratuito y personalizado | CreateMy-QR
Correo electrónico - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
72",2,true
21,https://createmy-qr.com/hi/url-link-muph-t-onnlaain-kyuuaar-kodd-jnrettr,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | CreateMy-QR
मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup)",text/html; charset=utf-8,false,200,0,0,,,"71
57",2,true
21,https://createmy-qr.com/ru/podderzhivaemye-yazyki,"Бесплатный генератор QR-кодов онлайн - CreateMy-QR (No Signup) | Поддерживаемые языки
types.languages Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Поддерживаемые языки | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
77
34",3,true
21,https://createmy-qr.com/bn/kes-bybhaar-krun,"ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | কেস ব্যবহার করুন
types.usecases QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
কেস ব্যবহার করুন | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
68
30",3,true
21,https://createmy-qr.com/cs/podminky-sluzby,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | Podmínky služby
types.terms generátor QR kódu – zdarma a na míru | CreateMy-QR
Podmínky služby | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
62
29",3,true
21,https://createmy-qr.com/de/facebook-kostenloser-qr-code-generator-online,"Facebook QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Facebook - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
61",2,true
21,https://createmy-qr.com/it/prenotazione-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Prenotazione - Gratuito e personalizzato | CreateMy-QR
Prenotazione - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
66",2,true
21,https://createmy-qr.com/pl/wydarzenie-darmowy-generator-kodow-qr-online,"Generator kodów QR Wydarzenie — bezpłatny i niestandardowy | CreateMy-QR
Wydarzenie - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
60",2,true
21,https://createmy-qr.com/de/app-store-kostenloser-qr-code-generator-online,"App Store QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
App Store - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
62",2,true
21,https://createmy-qr.com/fr/emplacement-generateur-de-code-qr-gratuit-en-ligne,"Générateur de code QR Emplacement - Gratuit et personnalisé | CreateMy-QR
Emplacement - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
66",2,true
21,https://createmy-qr.com/ar/saar-mjny-100,"مولد رمز الاستجابة السريعة مجاني - CreateMy-QR (No Signup) | أسعار مجانية 100%
types.pricing QR Code Generator - مجاني ومخصص | CreateMy-QR
أسعار مجانية 100% | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
59
31",3,true
21,https://createmy-qr.com/it/x-twitter-generatore-di-codici-qr-gratis-online,"Generatore di codici QR X (Twitter) - Gratuito e personalizzato | CreateMy-QR
X (Twitter) - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
65",2,true
21,https://createmy-qr.com/de/vcard-kostenloser-qr-code-generator-online,"vCard QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
vCard - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
58",2,true
21,https://createmy-qr.com/vi/cong-cu-so-sanh,"Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR (No Signup) | Công cụ so sánh
Trình tạo mã QR types.compare - Miễn phí & Tùy chỉnh | CreateMy-QR
Công cụ so sánh | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
66
29",3,true
21,https://createmy-qr.com/es/telegram-generador-de-codigos-qr-gratis-online,"Generador de códigos QR Telegrama: gratuito y personalizado | CreateMy-QR
Telegrama - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
63",2,true
21,https://createmy-qr.com/id/arsitektur-keamanan,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Arsitektur Keamanan
types.security Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Arsitektur Keamanan | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
62
33",3,true
21,https://createmy-qr.com/pl/darmowy-generator-kodow-qr-online-2,"Bezpłatny skaner kodów QR online — natychmiastowe skanowanie kodów QR
Generator kodów QR types.scanqr — bezpłatny i niestandardowy | CreateMy-QR
scanqr - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
74
56",3,true
21,https://createmy-qr.com/fr/lecteur-de-codes-a-barres-generateur-de-code-qr-gratuit-en-ligne,"Scanner de codes-barres gratuit en ligne - Scannez UPC et EAN
Générateur de code QR Lecteur de codes à barres - Gratuit et personnalisé | CreateMy-QR
Lecteur de codes à barres - Générateur de Code QR Gratuit en Ligne - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
87
80",3,true
21,https://createmy-qr.com/bn/prissebaar-shrtaablii,"ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | পরিষেবার শর্তাবলী
types.terms QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
পরিষেবার শর্তাবলী | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"76
65
31",3,true
21,https://createmy-qr.com/tr/guvenlik-mimarisi,"Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | Güvenlik Mimarisi
types.security QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
Güvenlik Mimarisi | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
65
31",3,true
21,https://createmy-qr.com/fi/ilmainen-qr-koodigeneraattori-netissa-2,"Ilmainen QR-koodinlukija verkossa - Skannaa QR-koodi heti
types.scanqr QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
scanqr - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
72
60",3,true
21,https://createmy-qr.com/de/google-forms-kostenloser-qr-code-generator-online,"Google-Formulare QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Google-Formulare - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"82
69",2,true
21,https://createmy-qr.com/fr/architecture-de-securite,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | Architecture de sécurité
Générateur de code QR types.security - Gratuit et personnalisé | CreateMy-QR
Architecture de sécurité | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"91
76
38",3,true
21,https://createmy-qr.com/pt/url-link-gerador-de-codigo-qr-gratis-online,"Gerador de Código QR Grátis Online - CreateMy-QR (No Signup) | CreateMy-QR
Gerador de Código QR Grátis Online - CreateMy-QR (No Signup)",text/html; charset=utf-8,false,200,0,0,,,"74
60",2,true
21,https://createmy-qr.com/el/url-link-dorean-dimioyrgia-qr-code-online,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | CreateMy-QR
Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup)",text/html; charset=utf-8,false,200,0,0,,,"72
58",2,true
21,https://createmy-qr.com/es/comparar-herramientas,"Generador de Códigos QR Gratis Online - CreateMy-QR (No Signup) | Comparar herramientas
Generador de códigos QR types.compare: gratuito y personalizado | CreateMy-QR
Comparar herramientas | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"87
77
35",3,true
21,https://createmy-qr.com/ro/generator-de-coduri-qr-gratuit-online-3,"Free Barcode Scanner Online - Scan UPC & EAN
Barcode Scanner QR Code Generator - Gratuit și personalizat | CreateMy-QR
scanbarcode - Generator de Coduri QR Gratuit Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"44
73
65",3,true
21,https://createmy-qr.com/bn/gopniiy-taa-niiti,"ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR (No Signup) | গোপনীয়তা নীতি
types.privacy QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
গোপনীয়তা নীতি | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
67
28",3,true
21,https://createmy-qr.com/it/audio-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Audio - Gratuito e personalizzato | CreateMy-QR
Audio - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
59",2,true
21,https://createmy-qr.com/id/bahasa-yang-didukung,"Generator QR Code Gratis Online - CreateMy-QR (No Signup) | Bahasa yang Didukung
types.languages Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Bahasa yang Didukung | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
63
34",3,true
21,https://createmy-qr.com/pl/warunki-swiadczenia-uslug,"Darmowy Generator Kodów QR Online - CreateMy-QR (No Signup) | Warunki świadczenia usług
Generator kodów QR types.terms — bezpłatny i niestandardowy | CreateMy-QR
Warunki świadczenia usług | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"87
73
39",3,true
21,https://createmy-qr.com/uk/instrumenti-porivnyannya,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Інструменти порівняння
Генератор QR-коду types.compare – безкоштовний і користувацький | CreateMy-QR
Інструменти порівняння | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"89
77
36",3,true
21,https://createmy-qr.com/da/servicevilkar,"Gratis QR Kode Generator Online - CreateMy-QR (No Signup) | Servicevilkår
types.terms QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Servicevilkår | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
71
27",3,true
21,https://createmy-qr.com/fi/meista,"Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR (No Signup) | Meistä
types.about QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Meistä | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
71
20",3,true
21,https://createmy-qr.com/fr/a-propos-de-nous,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | À propos de nous
Générateur de code QR types.about - Gratuit et personnalisé | CreateMy-QR
À propos de nous | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"83
73
30",3,true
21,https://createmy-qr.com/fr/tarif-100-gratuit,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | Tarif 100% gratuit
Générateur de code QR types.pricing - Gratuit et personnalisé | CreateMy-QR
Tarif 100% gratuit | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
75
32",3,true
21,https://createmy-qr.com/el/periptoseis-hrisis,"Δωρεάν Δημιουργία QR Code Online - CreateMy-QR (No Signup) | Περιπτώσεις χρήσης
types.usecases QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
Περιπτώσεις χρήσης | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
71
32",3,true
21,https://createmy-qr.com/hi/sevaa-kii-shrten,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | सेवा की शर्तें
types.terms QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
सेवा की शर्तें | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
58
28",3,true
21,https://createmy-qr.com/sv/100-gratis-prissattning,"Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | 100 % gratis prissättning
types.pricing QR Code Generator - Gratis & anpassad | CreateMy-QR
100 % gratis prissättning | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"84
65
39",3,true
21,https://createmy-qr.com/sv/sekretesspolicy,"Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | Sekretesspolicy
types.privacy QR Code Generator - Gratis & anpassad | CreateMy-QR
Sekretesspolicy | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
65
29",3,true
21,https://createmy-qr.com/tr/hizmet-sartlari,"Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | Hizmet Şartları
types.terms QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
Hizmet Şartları | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"80
62
29",3,true
21,https://createmy-qr.com/tl/paghambingin-ang-mga-tool,"Libreng Online QR Code Generator - CreateMy-QR (No Signup) | Paghambingin ang Mga Tool
types.compare QR Code Generator - Libre at Custom | CreateMy-QR
Paghambingin ang Mga Tool | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
63
39",3,true
21,https://createmy-qr.com/uk/vipadki-vikoristannya,"Безкоштовний Генератор QR-кодів Онлайн - CreateMy-QR (No Signup) | Випадки використання
Генератор QR-коду types.usecases – безкоштовний і користувацький | CreateMy-QR
Випадки використання | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"87
78
34",3,true
21,https://createmy-qr.com/fr/comparer-les-outils,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | Comparer les outils
Générateur de code QR types.compare - Gratuit et personnalisé | CreateMy-QR
Comparer les outils | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"86
75
33",3,true
21,https://createmy-qr.com/hi/surkssaa-vaastuklaa,"मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR (No Signup) | सुरक्षा वास्तुकला
types.security QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
सुरक्षा वास्तुकला | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"77
61
31",3,true
21,https://createmy-qr.com/it/email-generatore-di-codici-qr-gratis-online,"Generatore di codici QR E-mail - Gratuito e personalizzato | CreateMy-QR
E-mail - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
60",2,true
21,https://createmy-qr.com/de/spotify-kostenloser-qr-code-generator-online,"Spotify QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Spotify - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
60",2,true
21,https://createmy-qr.com/de/instagram-kostenloser-qr-code-generator-online,"Instagram QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Instagram - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
62",2,true
21,https://createmy-qr.com/ru/skaner-shtrih-koda-besplatnyy-generator-qr-kodov-onlayn,"Бесплатный онлайн-сканер штрих-кодов — сканирование UPC и EAN
Сканер штрих-кода Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Сканер штрих-кода - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
79
70",3,true
21,https://createmy-qr.com/ro/pret-100-gratuit,"Generator de Coduri QR Gratuit Online - CreateMy-QR (No Signup) | Preț 100% gratuit
types.pricing QR Code Generator - Gratuit și personalizat | CreateMy-QR
Preț 100% gratuit | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"83
71
31",3,true
21,https://createmy-qr.com/pt/localizacao-gerador-de-codigo-qr-gratis-online,"Gerador de código QR Localização - gratuito e personalizado | CreateMy-QR
Localização - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
62",2,true
